timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:00:18.729,1,161,250590,179898
2026-03-19T16:00:18.768,1,162,250590,179898
2026-03-19T16:00:18.808,1,163,250590,179898
2026-03-19T16:00:18.849,1,164,250590,179898
2026-03-19T16:00:18.888,1,165,250604,179915
2026-03-19T16:00:18.928,1,166,250604,179915
2026-03-19T16:00:18.968,1,167,250604,179915
2026-03-19T16:00:19.008,1,168,250604,179915
2026-03-19T16:00:19.047,1,169,250638,179907
2026-03-19T16:00:19.087,1,170,250638,179907
2026-03-19T16:00:19.127,1,171,250638,179907
2026-03-19T16:00:19.167,1,172,250638,179907
2026-03-19T16:00:19.207,1,173,250507,179804
2026-03-19T16:00:19.248,1,174,250507,179804
2026-03-19T16:00:19.287,1,175,250507,179804
2026-03-19T16:00:19.327,1,176,250507,179804
2026-03-19T16:00:19.367,1,177,250488,179774
2026-03-19T16:00:19.407,1,178,250488,179774
2026-03-19T16:00:19.446,1,179,250488,179774
2026-03-19T16:00:19.486,1,180,250488,179774
2026-03-19T16:00:19.526,1,181,250512,179730
2026-03-19T16:00:19.566,1,182,250512,179730
2026-03-19T16:00:19.605,1,183,250512,179730
2026-03-19T16:00:19.645,1,184,250512,179730
2026-03-19T16:00:19.686,1,185,250560,179714
2026-03-19T16:00:19.725,1,186,250560,179714
2026-03-19T16:00:19.765,1,187,250560,179714
2026-03-19T16:00:19.805,1,188,250560,179714
2026-03-19T16:00:19.845,1,189,250459,179558
2026-03-19T16:00:19.885,1,190,250459,179558
2026-03-19T16:00:19.925,1,191,250459,179558
2026-03-19T16:00:19.965,1,192,250459,179558
2026-03-19T16:00:20.005,1,193,250415,179523
2026-03-19T16:00:20.045,1,194,250415,179523
2026-03-19T16:00:20.085,1,195,250415,179523
2026-03-19T16:00:20.124,1,196,250415,179523
2026-03-19T16:00:20.164,1,197,250434,179480
2026-03-19T16:00:20.204,1,198,250434,179480
2026-03-19T16:00:20.244,1,199,250434,179480
2026-03-19T16:00:20.284,1,200,250434,179480
2026-03-19T16:00:20.325,1,201,250487,179447
2026-03-19T16:00:20.364,1,202,250487,179447
2026-03-19T16:00:20.403,1,203,250487,179447
2026-03-19T16:00:20.444,1,204,250487,179447
2026-03-19T16:00:20.483,1,205,250455,179394
2026-03-19T16:00:20.523,1,206,250455,179394
2026-03-19T16:00:20.564,1,207,250455,179394
2026-03-19T16:00:20.603,1,208,250455,179394
2026-03-19T16:00:20.643,1,209,250368,179360
2026-03-19T16:00:20.682,1,210,250368,179360
2026-03-19T16:00:20.722,1,211,250368,179360
2026-03-19T16:00:20.762,1,212,250368,179360
2026-03-19T16:00:20.802,1,213,250378,179358
2026-03-19T16:00:20.842,1,214,250378,179358
2026-03-19T16:00:20.882,1,215,250378,179358
2026-03-19T16:00:20.922,1,216,250378,179358
2026-03-19T16:00:20.961,1,217,250398,179359
2026-03-19T16:00:21.002,1,218,250398,179359
2026-03-19T16:00:21.042,1,219,250398,179359
2026-03-19T16:00:21.081,1,220,250398,179359
2026-03-19T16:00:21.121,1,221,250459,179389
2026-03-19T16:00:21.160,1,222,250459,179389
2026-03-19T16:00:21.200,1,223,250459,179389
2026-03-19T16:00:21.240,1,224,250459,179389
2026-03-19T16:00:21.280,1,225,250355,179318
2026-03-19T16:00:21.320,1,226,250355,179318
2026-03-19T16:00:21.361,1,227,250355,179318
2026-03-19T16:00:21.400,1,228,250355,179318
2026-03-19T16:00:21.440,1,229,250317,179326
2026-03-19T16:00:21.480,1,230,250317,179326
2026-03-19T16:00:21.520,1,231,250317,179326
2026-03-19T16:00:21.559,1,232,250317,179326
2026-03-19T16:00:21.600,1,233,250335,179324
2026-03-19T16:00:21.639,1,234,250335,179324
2026-03-19T16:00:21.679,1,235,250335,179324
2026-03-19T16:00:21.719,1,236,250335,179324
2026-03-19T16:00:21.759,1,237,250375,179330
2026-03-19T16:00:21.799,1,238,250375,179330
2026-03-19T16:00:21.839,1,239,250375,179330
2026-03-19T16:00:21.878,1,240,250375,179330
2026-03-19T16:00:21.919,1,241,250432,179351
2026-03-19T16:00:21.958,1,242,250432,179351
2026-03-19T16:00:21.998,1,243,250432,179351
2026-03-19T16:00:22.038,1,244,250432,179351
2026-03-19T16:00:22.078,1,245,250317,179284
2026-03-19T16:00:22.117,1,246,250317,179284
2026-03-19T16:00:22.157,1,247,250317,179284
2026-03-19T16:00:22.198,1,248,250317,179284
2026-03-19T16:00:22.237,1,249,250314,179278
2026-03-19T16:00:22.278,1,250,250314,179278
2026-03-19T16:00:22.317,1,251,250314,179278
2026-03-19T16:00:34.636,2,0,250365,179555
2026-03-19T16:00:34.676,2,1,250268,179506
2026-03-19T16:00:34.716,2,2,250268,179506
2026-03-19T16:00:34.756,2,3,250268,179506
2026-03-19T16:00:34.795,2,4,250268,179506
2026-03-19T16:00:34.835,2,5,250232,179514
