timestamp,window,activity,sample,ir_raw,red_raw
2026-04-16T18:32:27.769,1,Normal breath,2901,109518,83954
2026-04-16T18:32:27.778,1,Normal breath,2902,109518,83954
2026-04-16T18:32:27.789,1,Normal breath,2903,109501,83961
2026-04-16T18:32:27.799,1,Normal breath,2904,109501,83961
2026-04-16T18:32:27.808,1,Normal breath,2905,109501,83961
2026-04-16T18:32:27.818,1,Normal breath,2906,109501,83961
2026-04-16T18:32:27.829,1,Normal breath,2907,109489,83940
2026-04-16T18:32:27.839,1,Normal breath,2908,109489,83940
2026-04-16T18:32:27.849,1,Normal breath,2909,109489,83940
2026-04-16T18:32:27.859,1,Normal breath,2910,109489,83940
2026-04-16T18:32:27.869,1,Normal breath,2911,109483,83938
2026-04-16T18:32:27.878,1,Normal breath,2912,109483,83938
2026-04-16T18:32:27.889,1,Normal breath,2913,109483,83938
2026-04-16T18:32:27.898,1,Normal breath,2914,109483,83938
2026-04-16T18:32:27.909,1,Normal breath,2915,109476,83931
2026-04-16T18:32:27.918,1,Normal breath,2916,109476,83931
2026-04-16T18:32:27.928,1,Normal breath,2917,109476,83931
2026-04-16T18:32:27.939,1,Normal breath,2918,109476,83931
2026-04-16T18:32:27.948,1,Normal breath,2919,109471,83922
2026-04-16T18:32:27.959,1,Normal breath,2920,109471,83922
2026-04-16T18:32:27.968,1,Normal breath,2921,109471,83922
2026-04-16T18:32:27.978,1,Normal breath,2922,109471,83922
2026-04-16T18:32:27.988,1,Normal breath,2923,109479,83921
2026-04-16T18:32:27.999,1,Normal breath,2924,109479,83921
2026-04-16T18:32:28.008,1,Normal breath,2925,109479,83921
2026-04-16T18:32:28.019,1,Normal breath,2926,109479,83921
2026-04-16T18:32:28.028,1,Normal breath,2927,109450,83900
2026-04-16T18:32:28.039,1,Normal breath,2928,109450,83900
2026-04-16T18:32:28.048,1,Normal breath,2929,109450,83900
2026-04-16T18:32:28.058,1,Normal breath,2930,109450,83900
2026-04-16T18:32:28.068,1,Normal breath,2931,109445,83911
2026-04-16T18:32:28.078,1,Normal breath,2932,109445,83911
2026-04-16T18:32:28.088,1,Normal breath,2933,109445,83911
2026-04-16T18:32:28.098,1,Normal breath,2934,109445,83911
2026-04-16T18:32:28.108,1,Normal breath,2935,109455,83904
2026-04-16T18:32:28.118,1,Normal breath,2936,109455,83904
2026-04-16T18:32:28.128,1,Normal breath,2937,109455,83904
2026-04-16T18:32:28.139,1,Normal breath,2938,109455,83904
2026-04-16T18:32:28.148,1,Normal breath,2939,109442,83894
2026-04-16T18:32:28.158,1,Normal breath,2940,109442,83894
2026-04-16T18:32:28.168,1,Normal breath,2941,109442,83894
2026-04-16T18:32:28.178,1,Normal breath,2942,109442,83894
2026-04-16T18:32:28.188,1,Normal breath,2943,109435,83905
2026-04-16T18:32:28.198,1,Normal breath,2944,109435,83905
2026-04-16T18:32:28.209,1,Normal breath,2945,109435,83905
2026-04-16T18:32:28.218,1,Normal breath,2946,109435,83905
2026-04-16T18:32:28.228,1,Normal breath,2947,109449,83906
2026-04-16T18:32:28.238,1,Normal breath,2948,109449,83906
2026-04-16T18:32:28.248,1,Normal breath,2949,109449,83906
2026-04-16T18:32:28.258,1,Normal breath,2950,109449,83906
2026-04-16T18:32:28.271,1,Normal breath,2951,109435,83898
2026-04-16T18:32:28.278,1,Normal breath,2952,109435,83898
2026-04-16T18:32:28.288,1,Normal breath,2953,109435,83898
2026-04-16T18:32:28.298,1,Normal breath,2954,109435,83898
2026-04-16T18:32:28.308,1,Normal breath,2955,109428,83902
2026-04-16T18:32:28.318,1,Normal breath,2956,109428,83902
2026-04-16T18:32:28.328,1,Normal breath,2957,109428,83902
2026-04-16T18:32:28.338,1,Normal breath,2958,109428,83902
2026-04-16T18:32:28.348,1,Normal breath,2959,109438,83902
2026-04-16T18:32:28.357,1,Normal breath,2960,109438,83902
2026-04-16T18:32:28.368,1,Normal breath,2961,109438,83902
2026-04-16T18:32:28.378,1,Normal breath,2962,109438,83902
2026-04-16T18:32:28.388,1,Normal breath,2963,109463,83908
2026-04-16T18:32:28.398,1,Normal breath,2964,109463,83908
2026-04-16T18:32:28.407,1,Normal breath,2965,109463,83908
2026-04-16T18:32:28.417,1,Normal breath,2966,109463,83908
2026-04-16T18:32:28.428,1,Normal breath,2967,109485,83925
2026-04-16T18:32:28.438,1,Normal breath,2968,109485,83925
2026-04-16T18:32:28.448,1,Normal breath,2969,109485,83925
2026-04-16T18:32:28.458,1,Normal breath,2970,109485,83925
2026-04-16T18:32:28.468,1,Normal breath,2971,109479,83905
2026-04-16T18:32:28.478,1,Normal breath,2972,109479,83905
2026-04-16T18:32:28.488,1,Normal breath,2973,109479,83905
2026-04-16T18:32:28.497,1,Normal breath,2974,109479,83905
2026-04-16T18:32:28.508,1,Normal breath,2975,109477,83917
2026-04-16T18:32:28.517,1,Normal breath,2976,109477,83917
2026-04-16T18:32:28.530,1,Normal breath,2977,109477,83917
2026-04-16T18:32:28.537,1,Normal breath,2978,109477,83917
2026-04-16T18:32:28.547,1,Normal breath,2979,109482,83919
2026-04-16T18:32:28.557,1,Normal breath,2980,109482,83919
2026-04-16T18:32:28.567,1,Normal breath,2981,109482,83919
2026-04-16T18:32:28.577,1,Normal breath,2982,109482,83919
2026-04-16T18:32:28.587,1,Normal breath,2983,109493,83928
2026-04-16T18:32:28.597,1,Normal breath,2984,109493,83928
2026-04-16T18:32:28.607,1,Normal breath,2985,109493,83928
2026-04-16T18:32:28.617,1,Normal breath,2986,109493,83928
2026-04-16T18:32:28.627,1,Normal breath,2987,109484,83915
2026-04-16T18:32:28.637,1,Normal breath,2988,109484,83915
2026-04-16T18:32:28.647,1,Normal breath,2989,109484,83915
2026-04-16T18:32:28.657,1,Normal breath,2990,109484,83915
2026-04-16T18:32:28.667,1,Normal breath,2991,109482,83917
2026-04-16T18:32:28.677,1,Normal breath,2992,109482,83917
2026-04-16T18:32:28.687,1,Normal breath,2993,109482,83917
2026-04-16T18:32:28.697,1,Normal breath,2994,109482,83917
2026-04-16T18:32:28.707,1,Normal breath,2995,109478,83918
2026-04-16T18:32:28.717,1,Normal breath,2996,109478,83918
2026-04-16T18:32:28.727,1,Normal breath,2997,109478,83918
2026-04-16T18:32:28.737,1,Normal breath,2998,109478,83918
2026-04-16T18:32:28.747,1,Normal breath,2999,109463,83900
2026-04-16T18:32:28.757,1,Normal breath,3000,109463,83900
2026-04-16T18:32:28.767,1,Normal breath,3001,109463,83900
2026-04-16T18:32:28.777,1,Normal breath,3002,109463,83900
2026-04-16T18:32:28.787,1,Normal breath,3003,109448,83891
2026-04-16T18:32:28.797,1,Normal breath,3004,109448,83891
2026-04-16T18:32:28.807,1,Normal breath,3005,109448,83891
2026-04-16T18:32:28.817,1,Normal breath,3006,109448,83891
2026-04-16T18:32:28.827,1,Normal breath,3007,109450,83895
2026-04-16T18:32:28.837,1,Normal breath,3008,109450,83895
2026-04-16T18:32:28.847,1,Normal breath,3009,109450,83895
2026-04-16T18:32:28.856,1,Normal breath,3010,109450,83895
2026-04-16T18:32:28.867,1,Normal breath,3011,109430,83891
2026-04-16T18:32:28.877,1,Normal breath,3012,109430,83891
2026-04-16T18:32:28.887,1,Normal breath,3013,109430,83891
2026-04-16T18:32:28.896,1,Normal breath,3014,109430,83891
2026-04-16T18:32:28.906,1,Normal breath,3015,109438,83901
2026-04-16T18:32:28.916,1,Normal breath,3016,109438,83901
2026-04-16T18:32:28.927,1,Normal breath,3017,109438,83901
2026-04-16T18:32:28.936,1,Normal breath,3018,109438,83901
2026-04-16T18:32:28.946,1,Normal breath,3019,109449,83900
2026-04-16T18:32:28.956,1,Normal breath,3020,109449,83900
2026-04-16T18:32:28.967,1,Normal breath,3021,109449,83900
2026-04-16T18:32:28.976,1,Normal breath,3022,109449,83900
2026-04-16T18:32:28.986,1,Normal breath,3023,109446,83908
2026-04-16T18:32:28.997,1,Normal breath,3024,109446,83908
2026-04-16T18:32:29.006,1,Normal breath,3025,109446,83908
2026-04-16T18:32:29.017,1,Normal breath,3026,109446,83908
2026-04-16T18:32:29.027,1,Normal breath,3027,109427,83900
2026-04-16T18:32:29.036,1,Normal breath,3028,109427,83900
2026-04-16T18:32:29.047,1,Normal breath,3029,109427,83900
2026-04-16T18:32:29.057,1,Normal breath,3030,109427,83900
2026-04-16T18:32:29.067,1,Normal breath,3031,109379,83869
2026-04-16T18:32:29.077,1,Normal breath,3032,109379,83869
2026-04-16T18:32:29.086,1,Normal breath,3033,109379,83869
2026-04-16T18:32:29.096,1,Normal breath,3034,109379,83869
2026-04-16T18:32:29.106,1,Normal breath,3035,109391,83880
2026-04-16T18:32:29.116,1,Normal breath,3036,109391,83880
2026-04-16T18:32:29.127,1,Normal breath,3037,109391,83880
2026-04-16T18:32:29.136,1,Normal breath,3038,109391,83880
2026-04-16T18:32:29.146,1,Normal breath,3039,109409,83889
2026-04-16T18:32:29.156,1,Normal breath,3040,109409,83889
2026-04-16T18:32:29.167,1,Normal breath,3041,109409,83889
2026-04-16T18:32:29.177,1,Normal breath,3042,109409,83889
2026-04-16T18:32:29.186,1,Normal breath,3043,109402,83885
2026-04-16T18:32:29.196,1,Normal breath,3044,109402,83885
2026-04-16T18:32:29.206,1,Normal breath,3045,109402,83885
2026-04-16T18:32:29.216,1,Normal breath,3046,109402,83885
2026-04-16T18:32:29.226,1,Normal breath,3047,109386,83876
2026-04-16T18:32:29.236,1,Normal breath,3048,109386,83876
2026-04-16T18:32:29.246,1,Normal breath,3049,109386,83876
2026-04-16T18:32:29.256,1,Normal breath,3050,109386,83876
2026-04-16T18:32:29.266,1,Normal breath,3051,109379,83871
2026-04-16T18:32:29.276,1,Normal breath,3052,109379,83871
2026-04-16T18:32:29.286,1,Normal breath,3053,109379,83871
2026-04-16T18:32:29.296,1,Normal breath,3054,109379,83871
2026-04-16T18:32:29.306,1,Normal breath,3055,109376,83864
2026-04-16T18:32:29.316,1,Normal breath,3056,109376,83864
2026-04-16T18:32:29.326,1,Normal breath,3057,109376,83864
2026-04-16T18:32:29.336,1,Normal breath,3058,109376,83864
2026-04-16T18:32:29.346,1,Normal breath,3059,109362,83858
2026-04-16T18:32:29.356,1,Normal breath,3060,109362,83858
2026-04-16T18:32:29.366,1,Normal breath,3061,109362,83858
2026-04-16T18:32:29.376,1,Normal breath,3062,109362,83858
2026-04-16T18:32:29.386,1,Normal breath,3063,109358,83859
2026-04-16T18:32:29.396,1,Normal breath,3064,109358,83859
2026-04-16T18:32:29.406,1,Normal breath,3065,109358,83859
2026-04-16T18:32:29.416,1,Normal breath,3066,109358,83859
2026-04-16T18:32:29.426,1,Normal breath,3067,109349,83865
2026-04-16T18:32:29.436,1,Normal breath,3068,109349,83865
2026-04-16T18:32:29.446,1,Normal breath,3069,109349,83865
2026-04-16T18:32:29.456,1,Normal breath,3070,109349,83865
2026-04-16T18:32:29.466,1,Normal breath,3071,109356,83865
2026-04-16T18:32:29.476,1,Normal breath,3072,109356,83865
2026-04-16T18:32:29.486,1,Normal breath,3073,109356,83865
2026-04-16T18:32:29.496,1,Normal breath,3074,109356,83865
2026-04-16T18:32:29.506,1,Normal breath,3075,109357,83859
2026-04-16T18:32:29.517,1,Normal breath,3076,109357,83859
2026-04-16T18:32:29.526,1,Normal breath,3077,109357,83859
2026-04-16T18:32:29.536,1,Normal breath,3078,109357,83859
2026-04-16T18:32:29.546,1,Normal breath,3079,109346,83852
2026-04-16T18:32:29.556,1,Normal breath,3080,109346,83852
2026-04-16T18:32:29.566,1,Normal breath,3081,109346,83852
2026-04-16T18:32:29.576,1,Normal breath,3082,109346,83852
2026-04-16T18:32:29.586,1,Normal breath,3083,109326,83846
2026-04-16T18:32:29.596,1,Normal breath,3084,109326,83846
2026-04-16T18:32:29.606,1,Normal breath,3085,109326,83846
2026-04-16T18:32:29.616,1,Normal breath,3086,109326,83846
2026-04-16T18:32:29.626,1,Normal breath,3087,109334,83842
2026-04-16T18:32:29.636,1,Normal breath,3088,109334,83842
2026-04-16T18:32:29.646,1,Normal breath,3089,109334,83842
2026-04-16T18:32:29.656,1,Normal breath,3090,109334,83842
2026-04-16T18:32:29.666,1,Normal breath,3091,109332,83853
2026-04-16T18:32:29.676,1,Normal breath,3092,109332,83853
2026-04-16T18:32:29.686,1,Normal breath,3093,109332,83853
2026-04-16T18:32:29.696,1,Normal breath,3094,109332,83853
2026-04-16T18:32:29.706,1,Normal breath,3095,109334,83846
2026-04-16T18:32:29.716,1,Normal breath,3096,109334,83846
2026-04-16T18:32:29.726,1,Normal breath,3097,109334,83846
2026-04-16T18:32:29.736,1,Normal breath,3098,109334,83846
2026-04-16T18:32:29.746,1,Normal breath,3099,109349,83847
2026-04-16T18:32:29.756,1,Normal breath,3100,109349,83847
2026-04-16T18:32:29.766,1,Normal breath,3101,109349,83847
2026-04-16T18:32:29.775,1,Normal breath,3102,109349,83847
2026-04-16T18:32:29.786,1,Normal breath,3103,109346,83839
2026-04-16T18:32:29.796,1,Normal breath,3104,109346,83839
2026-04-16T18:32:29.806,1,Normal breath,3105,109346,83839
2026-04-16T18:32:29.816,1,Normal breath,3106,109346,83839
2026-04-16T18:32:29.826,1,Normal breath,3107,109308,83826
2026-04-16T18:32:29.836,1,Normal breath,3108,109308,83826
2026-04-16T18:32:29.846,1,Normal breath,3109,109308,83826
2026-04-16T18:32:29.856,1,Normal breath,3110,109308,83826
2026-04-16T18:32:29.866,1,Normal breath,3111,109286,83814
2026-04-16T18:32:29.876,1,Normal breath,3112,109286,83814
2026-04-16T18:32:29.885,1,Normal breath,3113,109286,83814
2026-04-16T18:32:29.895,1,Normal breath,3114,109286,83814
2026-04-16T18:32:29.906,1,Normal breath,3115,109294,83809
2026-04-16T18:32:29.915,1,Normal breath,3116,109294,83809
2026-04-16T18:32:29.926,1,Normal breath,3117,109294,83809
2026-04-16T18:32:29.936,1,Normal breath,3118,109294,83809
2026-04-16T18:32:29.946,1,Normal breath,3119,109326,83835
2026-04-16T18:32:29.956,1,Normal breath,3120,109326,83835
2026-04-16T18:32:29.965,1,Normal breath,3121,109326,83835
2026-04-16T18:32:29.975,1,Normal breath,3122,109326,83835
2026-04-16T18:32:29.986,1,Normal breath,3123,109323,83824
2026-04-16T18:32:29.996,1,Normal breath,3124,109323,83824
2026-04-16T18:32:30.006,1,Normal breath,3125,109323,83824
2026-04-16T18:32:30.016,1,Normal breath,3126,109323,83824
2026-04-16T18:32:30.025,1,Normal breath,3127,109305,83817
2026-04-16T18:32:30.036,1,Normal breath,3128,109305,83817
2026-04-16T18:32:30.045,1,Normal breath,3129,109305,83817
2026-04-16T18:32:30.055,1,Normal breath,3130,109305,83817
2026-04-16T18:32:30.066,1,Normal breath,3131,109309,83801
2026-04-16T18:32:30.075,1,Normal breath,3132,109309,83801
2026-04-16T18:32:30.086,1,Normal breath,3133,109309,83801
2026-04-16T18:32:30.095,1,Normal breath,3134,109309,83801
2026-04-16T18:32:30.105,1,Normal breath,3135,109276,83793
2026-04-16T18:32:30.115,1,Normal breath,3136,109276,83793
2026-04-16T18:32:30.125,1,Normal breath,3137,109276,83793
2026-04-16T18:32:30.135,1,Normal breath,3138,109276,83793
2026-04-16T18:32:30.145,1,Normal breath,3139,109237,83777
2026-04-16T18:32:30.156,1,Normal breath,3140,109237,83777
2026-04-16T18:32:30.165,1,Normal breath,3141,109237,83777
2026-04-16T18:32:30.176,1,Normal breath,3142,109237,83777
2026-04-16T18:32:30.185,1,Normal breath,3143,109235,83782
2026-04-16T18:32:30.195,1,Normal breath,3144,109235,83782
2026-04-16T18:32:30.205,1,Normal breath,3145,109235,83782
2026-04-16T18:32:30.215,1,Normal breath,3146,109235,83782
2026-04-16T18:32:30.225,1,Normal breath,3147,109272,83790
2026-04-16T18:32:30.235,1,Normal breath,3148,109272,83790
2026-04-16T18:32:30.245,1,Normal breath,3149,109272,83790
2026-04-16T18:32:30.255,1,Normal breath,3150,109272,83790
2026-04-16T18:32:30.265,1,Normal breath,3151,109239,83781
2026-04-16T18:32:30.275,1,Normal breath,3152,109239,83781
2026-04-16T18:32:30.285,1,Normal breath,3153,109239,83781
2026-04-16T18:32:30.295,1,Normal breath,3154,109239,83781
2026-04-16T18:32:30.305,1,Normal breath,3155,109216,83781
2026-04-16T18:32:30.315,1,Normal breath,3156,109216,83781
2026-04-16T18:32:30.325,1,Normal breath,3157,109216,83781
2026-04-16T18:32:30.335,1,Normal breath,3158,109216,83781
2026-04-16T18:32:30.345,1,Normal breath,3159,109207,83775
2026-04-16T18:32:30.355,1,Normal breath,3160,109207,83775
2026-04-16T18:32:30.365,1,Normal breath,3161,109207,83775
2026-04-16T18:32:30.375,1,Normal breath,3162,109207,83775
2026-04-16T18:32:30.385,1,Normal breath,3163,109233,83779
2026-04-16T18:32:30.395,1,Normal breath,3164,109233,83779
2026-04-16T18:32:30.405,1,Normal breath,3165,109233,83779
2026-04-16T18:32:30.415,1,Normal breath,3166,109233,83779
2026-04-16T18:32:30.425,1,Normal breath,3167,109238,83783
2026-04-16T18:32:30.435,1,Normal breath,3168,109238,83783
2026-04-16T18:32:30.445,1,Normal breath,3169,109238,83783
2026-04-16T18:32:30.455,1,Normal breath,3170,109238,83783
2026-04-16T18:32:30.465,1,Normal breath,3171,109229,83790
2026-04-16T18:32:30.475,1,Normal breath,3172,109229,83790
2026-04-16T18:32:30.485,1,Normal breath,3173,109229,83790
2026-04-16T18:32:30.495,1,Normal breath,3174,109229,83790
2026-04-16T18:32:30.505,1,Normal breath,3175,109229,83779
2026-04-16T18:32:30.515,1,Normal breath,3176,109229,83779
2026-04-16T18:32:30.525,1,Normal breath,3177,109229,83779
2026-04-16T18:32:30.535,1,Normal breath,3178,109229,83779
2026-04-16T18:32:30.545,1,Normal breath,3179,109235,83790
2026-04-16T18:32:30.555,1,Normal breath,3180,109235,83790
2026-04-16T18:32:30.565,1,Normal breath,3181,109235,83790
2026-04-16T18:32:30.575,1,Normal breath,3182,109235,83790
2026-04-16T18:32:30.585,1,Normal breath,3183,109242,83795
2026-04-16T18:32:30.595,1,Normal breath,3184,109242,83795
2026-04-16T18:32:30.604,1,Normal breath,3185,109242,83795
2026-04-16T18:32:30.614,1,Normal breath,3186,109242,83795
2026-04-16T18:32:30.624,1,Normal breath,3187,109231,83788
2026-04-16T18:32:30.635,1,Normal breath,3188,109231,83788
2026-04-16T18:32:30.644,1,Normal breath,3189,109231,83788
2026-04-16T18:32:30.655,1,Normal breath,3190,109231,83788
2026-04-16T18:32:30.665,1,Normal breath,3191,109220,83790
2026-04-16T18:32:30.675,1,Normal breath,3192,109220,83790
2026-04-16T18:32:30.685,1,Normal breath,3193,109220,83790
2026-04-16T18:32:30.695,1,Normal breath,3194,109220,83790
2026-04-16T18:32:30.705,1,Normal breath,3195,109217,83779
2026-04-16T18:32:30.714,1,Normal breath,3196,109217,83779
2026-04-16T18:32:30.724,1,Normal breath,3197,109217,83779
2026-04-16T18:32:30.734,1,Normal breath,3198,109217,83779
2026-04-16T18:32:30.744,1,Normal breath,3199,109220,83785
2026-04-16T18:32:30.755,1,Normal breath,3200,109220,83785
2026-04-16T18:32:30.765,1,Normal breath,3201,109220,83785
2026-04-16T18:32:30.775,1,Normal breath,3202,109220,83785
2026-04-16T18:32:30.784,1,Normal breath,3203,109211,83772
2026-04-16T18:32:30.794,1,Normal breath,3204,109211,83772
2026-04-16T18:32:30.804,1,Normal breath,3205,109211,83772
2026-04-16T18:32:30.814,1,Normal breath,3206,109211,83772
2026-04-16T18:32:30.825,1,Normal breath,3207,109220,83774
2026-04-16T18:32:30.834,1,Normal breath,3208,109220,83774
2026-04-16T18:32:30.844,1,Normal breath,3209,109220,83774
2026-04-16T18:32:30.854,1,Normal breath,3210,109220,83774
2026-04-16T18:32:30.865,1,Normal breath,3211,109190,83778
2026-04-16T18:32:30.874,1,Normal breath,3212,109190,83778
2026-04-16T18:32:30.884,1,Normal breath,3213,109190,83778
2026-04-16T18:32:30.894,1,Normal breath,3214,109190,83778
2026-04-16T18:32:30.904,1,Normal breath,3215,109153,83751
2026-04-16T18:32:30.914,1,Normal breath,3216,109153,83751
2026-04-16T18:32:30.924,1,Normal breath,3217,109153,83751
2026-04-16T18:32:30.934,1,Normal breath,3218,109153,83751
2026-04-16T18:32:30.944,1,Normal breath,3219,109100,83745
2026-04-16T18:32:30.955,1,Normal breath,3220,109100,83745
2026-04-16T18:32:30.964,1,Normal breath,3221,109100,83745
2026-04-16T18:32:30.975,1,Normal breath,3222,109100,83745
2026-04-16T18:32:30.984,1,Normal breath,3223,109041,83736
2026-04-16T18:32:30.994,1,Normal breath,3224,109041,83736
2026-04-16T18:32:31.004,1,Normal breath,3225,109041,83736
2026-04-16T18:32:31.014,1,Normal breath,3226,109041,83736
2026-04-16T18:32:31.025,1,Normal breath,3227,109034,83723
2026-04-16T18:32:31.035,1,Normal breath,3228,109034,83723
2026-04-16T18:32:31.044,1,Normal breath,3229,109034,83723
2026-04-16T18:32:31.055,1,Normal breath,3230,109034,83723
2026-04-16T18:32:31.064,1,Normal breath,3231,109026,83721
2026-04-16T18:32:31.074,1,Normal breath,3232,109026,83721
2026-04-16T18:32:31.084,1,Normal breath,3233,109026,83721
2026-04-16T18:32:31.094,1,Normal breath,3234,109026,83721
2026-04-16T18:32:31.104,1,Normal breath,3235,109023,83731
2026-04-16T18:32:31.114,1,Normal breath,3236,109023,83731
2026-04-16T18:32:31.124,1,Normal breath,3237,109023,83731
2026-04-16T18:32:31.134,1,Normal breath,3238,109023,83731
2026-04-16T18:32:31.144,1,Normal breath,3239,109017,83737
2026-04-16T18:32:31.154,1,Normal breath,3240,109017,83737
2026-04-16T18:32:31.164,1,Normal breath,3241,109017,83737
2026-04-16T18:32:31.174,1,Normal breath,3242,109017,83737
2026-04-16T18:32:31.184,1,Normal breath,3243,108998,83731
2026-04-16T18:32:31.194,1,Normal breath,3244,108998,83731
2026-04-16T18:32:31.204,1,Normal breath,3245,108998,83731
2026-04-16T18:32:31.214,1,Normal breath,3246,108998,83731
2026-04-16T18:32:31.224,1,Normal breath,3247,108999,83715
2026-04-16T18:32:31.234,1,Normal breath,3248,108999,83715
2026-04-16T18:32:31.244,1,Normal breath,3249,108999,83715
2026-04-16T18:32:31.254,1,Normal breath,3250,108999,83715
2026-04-16T18:32:31.263,1,Normal breath,3251,108996,83717
2026-04-16T18:32:31.273,1,Normal breath,3252,108996,83717
2026-04-16T18:32:31.283,1,Normal breath,3253,108996,83717
2026-04-16T18:32:31.294,1,Normal breath,3254,108996,83717
2026-04-16T18:32:31.304,1,Normal breath,3255,109042,83732
2026-04-16T18:32:31.313,1,Normal breath,3256,109042,83732
2026-04-16T18:32:31.323,1,Normal breath,3257,109042,83732
2026-04-16T18:32:31.334,1,Normal breath,3258,109042,83732
2026-04-16T18:32:31.344,1,Normal breath,3259,109039,83719
2026-04-16T18:32:31.353,1,Normal breath,3260,109039,83719
2026-04-16T18:32:31.363,1,Normal breath,3261,109039,83719
2026-04-16T18:32:31.374,1,Normal breath,3262,109039,83719
2026-04-16T18:32:31.383,1,Normal breath,3263,109051,83737
2026-04-16T18:32:31.393,1,Normal breath,3264,109051,83737
2026-04-16T18:32:31.403,1,Normal breath,3265,109051,83737
2026-04-16T18:32:31.413,1,Normal breath,3266,109051,83737
2026-04-16T18:32:31.423,1,Normal breath,3267,109038,83724
2026-04-16T18:32:31.433,1,Normal breath,3268,109038,83724
2026-04-16T18:32:31.443,1,Normal breath,3269,109038,83724
2026-04-16T18:32:31.453,1,Normal breath,3270,109038,83724
2026-04-16T18:32:31.463,1,Normal breath,3271,109038,83719
2026-04-16T18:32:31.473,1,Normal breath,3272,109038,83719
2026-04-16T18:32:31.483,1,Normal breath,3273,109038,83719
2026-04-16T18:32:31.493,1,Normal breath,3274,109038,83719
2026-04-16T18:32:31.503,1,Normal breath,3275,109038,83722
2026-04-16T18:32:31.513,1,Normal breath,3276,109038,83722
2026-04-16T18:32:31.523,1,Normal breath,3277,109038,83722
2026-04-16T18:32:31.533,1,Normal breath,3278,109038,83722
2026-04-16T18:32:31.543,1,Normal breath,3279,109026,83710
2026-04-16T18:32:31.554,1,Normal breath,3280,109026,83710
2026-04-16T18:32:31.563,1,Normal breath,3281,109026,83710
2026-04-16T18:32:31.573,1,Normal breath,3282,109026,83710
2026-04-16T18:32:31.583,1,Normal breath,3283,108960,83698
2026-04-16T18:32:31.593,1,Normal breath,3284,108960,83698
2026-04-16T18:32:31.603,1,Normal breath,3285,108960,83698
2026-04-16T18:32:31.613,1,Normal breath,3286,108960,83698
2026-04-16T18:32:31.623,1,Normal breath,3287,108872,83653
2026-04-16T18:32:31.633,1,Normal breath,3288,108872,83653
2026-04-16T18:32:31.643,1,Normal breath,3289,108872,83653
2026-04-16T18:32:31.653,1,Normal breath,3290,108872,83653
2026-04-16T18:32:31.663,1,Normal breath,3291,108824,83639
2026-04-16T18:32:31.673,1,Normal breath,3292,108824,83639
2026-04-16T18:32:31.683,1,Normal breath,3293,108824,83639
2026-04-16T18:32:31.693,1,Normal breath,3294,108824,83639
2026-04-16T18:32:31.703,1,Normal breath,3295,108817,83636
2026-04-16T18:32:31.713,1,Normal breath,3296,108817,83636
2026-04-16T18:32:31.723,1,Normal breath,3297,108817,83636
2026-04-16T18:32:31.733,1,Normal breath,3298,108817,83636
2026-04-16T18:32:31.743,1,Normal breath,3299,108807,83634
2026-04-16T18:32:31.753,1,Normal breath,3300,108807,83634
2026-04-16T18:32:31.763,1,Normal breath,3301,108807,83634
2026-04-16T18:32:31.773,1,Normal breath,3302,108807,83634
2026-04-16T18:32:31.783,1,Normal breath,3303,108792,83622
2026-04-16T18:32:31.793,1,Normal breath,3304,108792,83622
2026-04-16T18:32:31.803,1,Normal breath,3305,108792,83622
2026-04-16T18:32:31.813,1,Normal breath,3306,108792,83622
2026-04-16T18:32:31.824,1,Normal breath,3307,108779,83621
2026-04-16T18:32:31.833,1,Normal breath,3308,108779,83621
2026-04-16T18:32:31.843,1,Normal breath,3309,108779,83621
2026-04-16T18:32:31.853,1,Normal breath,3310,108779,83621
2026-04-16T18:32:31.863,1,Normal breath,3311,108760,83611
2026-04-16T18:32:31.873,1,Normal breath,3312,108760,83611
2026-04-16T18:32:31.883,1,Normal breath,3313,108760,83611
2026-04-16T18:32:31.893,1,Normal breath,3314,108760,83611
2026-04-16T18:32:31.903,1,Normal breath,3315,108779,83610
2026-04-16T18:32:31.913,1,Normal breath,3316,108779,83610
2026-04-16T18:32:31.923,1,Normal breath,3317,108779,83610
2026-04-16T18:32:31.933,1,Normal breath,3318,108779,83610
2026-04-16T18:32:31.943,1,Normal breath,3319,108800,83619
2026-04-16T18:32:31.953,1,Normal breath,3320,108800,83619
2026-04-16T18:32:31.964,1,Normal breath,3321,108800,83619
2026-04-16T18:32:31.973,1,Normal breath,3322,108800,83619
2026-04-16T18:32:31.983,1,Normal breath,3323,108813,83616
2026-04-16T18:32:31.993,1,Normal breath,3324,108813,83616
2026-04-16T18:32:32.003,1,Normal breath,3325,108813,83616
2026-04-16T18:32:32.013,1,Normal breath,3326,108813,83616
2026-04-16T18:32:32.023,1,Normal breath,3327,108828,83615
2026-04-16T18:32:32.033,1,Normal breath,3328,108828,83615
2026-04-16T18:32:32.043,1,Normal breath,3329,108828,83615
2026-04-16T18:32:32.053,1,Normal breath,3330,108828,83615
2026-04-16T18:32:32.062,1,Normal breath,3331,108880,83635
2026-04-16T18:32:32.072,1,Normal breath,3332,108880,83635
2026-04-16T18:32:32.083,1,Normal breath,3333,108880,83635
2026-04-16T18:32:32.093,1,Normal breath,3334,108880,83635
2026-04-16T18:32:32.102,1,Normal breath,3335,108950,83667
2026-04-16T18:32:32.112,1,Normal breath,3336,108950,83667
