timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:32:32.931,24,49,253620,180106
2026-03-19T16:32:32.971,24,50,253809,180155
2026-03-19T16:32:33.011,24,51,253809,180155
2026-03-19T16:32:33.051,24,52,253809,180155
2026-03-19T16:32:33.090,24,53,253809,180155
2026-03-19T16:32:33.130,24,54,253363,180052
2026-03-19T16:32:33.171,24,55,253363,180052
2026-03-19T16:32:33.211,24,56,253363,180052
2026-03-19T16:32:33.251,24,57,253363,180052
2026-03-19T16:32:33.291,24,58,253334,180041
2026-03-19T16:32:33.330,24,59,253334,180041
2026-03-19T16:32:33.370,24,60,253334,180041
2026-03-19T16:32:33.411,24,61,253334,180041
2026-03-19T16:32:33.449,24,62,253398,180054
2026-03-19T16:32:33.490,24,63,253398,180054
2026-03-19T16:32:33.529,24,64,253398,180054
2026-03-19T16:32:33.569,24,65,253398,180054
2026-03-19T16:32:33.610,24,66,253551,180115
2026-03-19T16:32:33.649,24,67,253551,180115
2026-03-19T16:32:33.689,24,68,253551,180115
2026-03-19T16:32:33.729,24,69,253551,180115
2026-03-19T16:32:33.769,24,70,253255,180022
2026-03-19T16:32:33.810,24,71,253255,180022
2026-03-19T16:32:33.849,24,72,253255,180022
2026-03-19T16:32:33.889,24,73,253255,180022
2026-03-19T16:32:33.928,24,74,253009,179933
2026-03-19T16:32:33.968,24,75,253009,179933
2026-03-19T16:32:34.008,24,76,253009,179933
2026-03-19T16:32:34.048,24,77,253009,179933
2026-03-19T16:32:34.088,24,78,253044,179958
2026-03-19T16:32:34.128,24,79,253044,179958
2026-03-19T16:32:34.168,24,80,253044,179958
2026-03-19T16:32:34.208,24,81,253044,179958
2026-03-19T16:32:34.248,24,82,253210,180007
2026-03-19T16:32:34.287,24,83,253210,180007
2026-03-19T16:32:34.327,24,84,253210,180007
2026-03-19T16:32:34.367,24,85,253210,180007
2026-03-19T16:32:34.407,24,86,253363,180054
2026-03-19T16:32:34.447,24,87,253363,180054
2026-03-19T16:32:34.487,24,88,253363,180054
2026-03-19T16:32:34.526,24,89,253363,180054
2026-03-19T16:32:34.567,24,90,252830,179894
2026-03-19T16:32:34.606,24,91,252830,179894
2026-03-19T16:32:34.646,24,92,252830,179894
2026-03-19T16:32:34.686,24,93,252830,179894
2026-03-19T16:32:34.726,24,94,252712,179862
2026-03-19T16:32:34.766,24,95,252712,179862
2026-03-19T16:32:34.806,24,96,252712,179862
2026-03-19T16:32:34.846,24,97,252712,179862
2026-03-19T16:32:34.886,24,98,252783,179878
2026-03-19T16:32:34.925,24,99,252783,179878
2026-03-19T16:32:34.965,24,100,252783,179878
2026-03-19T16:32:35.005,24,101,252783,179878
2026-03-19T16:32:35.045,24,102,252966,179925
2026-03-19T16:32:35.085,24,103,252966,179925
2026-03-19T16:32:35.125,24,104,252966,179925
2026-03-19T16:32:35.164,24,105,252966,179925
2026-03-19T16:32:35.204,24,106,253153,179986
2026-03-19T16:32:35.245,24,107,253153,179986
2026-03-19T16:32:35.285,24,108,253153,179986
2026-03-19T16:32:35.324,24,109,253153,179986
2026-03-19T16:32:35.364,24,110,252946,179932
2026-03-19T16:32:35.404,24,111,252946,179932
2026-03-19T16:32:35.444,24,112,252946,179932
2026-03-19T16:32:35.483,24,113,252946,179932
2026-03-19T16:32:35.523,24,114,252544,179797
2026-03-19T16:32:35.563,24,115,252544,179797
2026-03-19T16:32:35.603,24,116,252544,179797
2026-03-19T16:32:35.643,24,117,252544,179797
2026-03-19T16:32:35.683,24,118,252589,179804
2026-03-19T16:32:35.722,24,119,252589,179804
2026-03-19T16:32:35.762,24,120,252589,179804
2026-03-19T16:32:35.802,24,121,252589,179804
2026-03-19T16:32:35.842,24,122,252742,179855
2026-03-19T16:32:35.882,24,123,252742,179855
2026-03-19T16:32:35.923,24,124,252742,179855
2026-03-19T16:32:35.961,24,125,252742,179855
2026-03-19T16:32:36.002,24,126,252922,179915
2026-03-19T16:32:36.042,24,127,252922,179915
2026-03-19T16:32:36.081,24,128,252922,179915
2026-03-19T16:32:36.121,24,129,252922,179915
2026-03-19T16:32:36.161,24,130,253099,179953
2026-03-19T16:32:36.201,24,131,253099,179953
2026-03-19T16:32:36.241,24,132,253099,179953
2026-03-19T16:32:36.281,24,133,253099,179953
2026-03-19T16:32:36.321,24,134,252602,179826
2026-03-19T16:32:36.361,24,135,252602,179826
2026-03-19T16:32:36.400,24,136,252602,179826
2026-03-19T16:32:36.440,24,137,252602,179826
2026-03-19T16:32:36.480,24,138,252624,179826
2026-03-19T16:32:36.520,24,139,252624,179826
2026-03-19T16:32:36.561,24,140,252624,179826
2026-03-19T16:32:36.600,24,141,252624,179826
2026-03-19T16:32:36.640,24,142,252691,179858
2026-03-19T16:32:36.680,24,143,252691,179858
2026-03-19T16:32:36.719,24,144,252691,179858
2026-03-19T16:32:36.760,24,145,252691,179858
2026-03-19T16:32:36.799,24,146,252914,179924
2026-03-19T16:32:36.840,24,147,252914,179924
2026-03-19T16:32:36.879,24,148,252914,179924
2026-03-19T16:32:36.919,24,149,252914,179924
2026-03-19T16:32:36.959,24,150,253149,179996
2026-03-19T16:32:36.998,24,151,253149,179996
2026-03-19T16:32:37.038,24,152,253149,179996
2026-03-19T16:32:37.079,24,153,253149,179996
2026-03-19T16:32:37.119,24,154,252861,179929
